label,F3,F4,C3,Cz,C4,P3,P4,accX,accY,accZ
R,-2.4631339584420500,-7.20783390780103,-3.825420711452450,-1.640417142486000,-4.078951421900210,-2.4129384301508800,-3.385200130310240,15.9375,805.625,-464.8125
R,1.817568739804790,5.17834793956685,1.9033633196172400,-0.114026813102721,1.7354771451996800,0.6904736777855160,3.132349025882270,12.5,794.8125,-480.8125
R,-1.5253860322491300,-3.0577834699117100,-0.10273463173094100,0.19215088921943600,0.8052799103748800,-0.5471922587182910,-2.7973315415218200,14.75,800.6875,-471.875
R,0.577952417600582,2.9625542620451300,1.1243460986096900,0.17363172525605500,-0.13140637622797400,2.2998238432262600,3.400430869161040,14.375,801.75,-470.25
R,-3.565621739790040,-7.3023469052969000,-4.631137595602720,-3.4342908017524600,-4.790174413551270,-3.8494262449268700,-3.9879430881961300,17.625,806.5,-461.4375
R,6.903467142922480,7.936622637388920,6.384239423170360,6.176192024875420,6.879031503925720,4.35222931000314,4.287748342089590,17.875,804.0,-466.875
R,-3.2115215671787300,-2.8535809818920200,-3.0738581325901900,-3.35078375767364,-3.4728000374832300,-2.913714047758090,-3.907521214823980,14.625,795.3125,-480.0625
R,0.6181806562788780,0.7586483989458650,0.33876439210340300,-0.23241508652779200,1.099399087362170,0.6043638382826920,-0.5741446375666050,13.8125,791.25,-486.5625
R,2.282941723902460,2.218797650686630,1.5721038002748600,2.3532732316301300,0.00886911094377706,0.7738731633442480,5.331716396450400,11.0,800.25,-472.5625
R,-2.929777378294480,-1.2991273215302100,-2.1903957977128900,-1.580544914150780,0.7235902191620780,-0.011820814030131700,-4.565597291045480,16.875,782.125,-495.6875
R,-0.28126448588410800,-2.1752926602249800,-0.051233225322869700,-0.7140561777456990,-2.1383231346550700,-1.4848710170428000,-0.9742048465893950,21.625,786.8125,-489.6875
N,1.0033105678581700,3.1319072386217600,0.9065871014663110,1.6434539045705000,3.7760217610881400,0.8750877129793220,4.742912078139270,18.9375,786.0625,-493.375
N,-5.48277055647506,-7.73566833794814,-4.877732575305560,-5.843013239273010,-9.053876746519640,-4.314819935595820,-8.55925043688481,22.0625,795.4375,-481.125
N,6.681494140791400,8.400477348867990,6.497128393588170,6.973355594491600,9.032811574415490,5.430499065039120,9.609228443921120,28.5625,794.25,-480.625
N,-1.0985167457730600,-2.5966224094774300,-1.5022065050836100,-1.914328684275510,-2.107407294534460,-0.7946679164247660,-4.992801914739060,22.25,784.125,-493.6875
N,-0.552188113028063,0.10041899295681200,-0.789818752779959,0.03755996606472470,-0.729708087637222,-0.06274174358352590,3.0318669899745600,25.9375,785.75,-492.125
N,-3.655496203232300,-3.487697281246930,-1.8408681792540700,-3.2105711676723400,-2.0762517300801500,-2.515764473843320,-4.763434716449400,21.9375,791.9375,-483.6875
N,3.940144056276140,3.9507090320496600,3.0647705621423200,4.595854202205920,3.0990455789108800,3.02616378308859,3.6541884215066900,25.1875,794.1875,-481.5
N,-0.17854020795500000,-1.5724809021442200,-1.1558295181709800,-2.2153814916403400,-1.0867091184502000,-1.3901716828905900,1.3853400763734800,30.375,790.3125,-485.9375
N,-1.8986646475340800,0.47678571272472600,-0.6007867460115230,-0.7440983127494520,-0.9167774884737840,-0.28249113852010600,-3.2512681382653400,27.9375,788.5625,-489.5
N,2.7087628748220100,1.0225087843667900,0.5218665052655560,1.6463211428441900,1.4757762251987800,0.7784586765821800,1.4649556930715200,23.4375,789.0625,-487.0625
N,-1.156502262453300,-0.7124550045518070,-0.5320628559266900,-1.0137154372029200,-0.5704532093628800,0.16362001467989900,1.132881033028880,24.6875,794.125,-481.875
N,0.21835864264883900,0.6937522916683260,1.955096907034940,1.533546252529400,1.7096491874682000,0.38248474165198600,0.15822311777338800,32.5625,796.6875,-476.5
N,0.7807086978694260,-1.1766188184388500,-0.5712993564168940,-1.3973448127787300,-2.0735442879667800,-1.731144627702270,-0.33019497630002200,31.75,795.625,-480.5625
N,-2.034099581294840,-0.18306906957616800,-0.8737109313299380,0.5205122174535250,0.8038116288131820,1.2197625712375500,-2.0780273049847500,32.375,798.5625,-474.25
N,0.58188528312052,1.95911583083772,-1.1859608983148100,-0.9965203909980230,-1.3077387974445100,-0.815526972322398,-0.5391504718262390,31.25,799.0,-474.1875
L,1.231739933796840,-0.5767812679294640,3.7059026269290400,3.038992610894840,3.2180198719133100,3.1577576982693900,5.537912238249820,36.1875,795.75,-477.75
L,-1.852941641346490,-2.711741110006490,-4.073774823188960,-4.094655710966860,-3.927412098961320,-5.568064299099640,-6.654836764244770,35.9375,790.1875,-486.9375
L,1.369083945645820,2.412865207289070,1.8035207331227600,1.4840948597828000,1.9280541883251400,4.514395146374250,1.045977242632360,32.5625,793.0625,-481.3125
L,1.002255764499070,0.19880998230830300,0.7384345251214010,0.6675393965902510,0.5891490021247410,-2.1409821388168700,4.53927183500113,41.9375,793.5625,-480.3125
L,-3.508820338213520,-1.7000239066084100,-2.211960166377370,-0.4593941509450580,-1.3155442635490800,0.6336409942703530,-4.273941442983930,33.0,791.5625,-482.75
L,1.8155814710022300,0.8020321946277120,1.4476435744797700,-0.14964512197297100,0.5168190994140310,-1.4049150449360600,0.26230248362042200,41.125,785.125,-489.3125
L,3.825788461613510,2.370780306666870,0.8341826749073350,0.7824787464507120,0.6671168134787960,1.9226576801858600,1.086822964988890,36.5,779.9375,-496.75
L,-2.167480991178380,-1.047184800194730,0.8411244154943650,1.061526236266730,0.37585584479755300,-0.41002751416191200,1.8975100050377500,47.0625,787.1875,-486.9375
L,-0.8137879606164610,-1.2720201761410400,-1.6896901184585100,-1.5959545227588600,-0.8552319590569800,-0.28194557981517400,-3.8026587234668700,37.875,791.1875,-484.0625
L,-0.7093885425512540,0.7257120162317480,-0.18173253292046100,-0.8815966217881940,-0.8183447656266190,0.40680590467985000,-0.1263603926319230,32.8125,783.5625,-491.4375
L,0.5854827701190210,-0.13966179446798500,0.9475181521418200,2.2132220947116400,1.2280351692415100,0.548322947126925,3.41567281291482,38.875,781.25,-494.0
L,-1.4266182977677200,-0.1983451257516120,-2.31665786965412,-2.2970024979913400,-1.6736021027988900,-2.223872796277090,0.14428583465943200,55.5625,788.875,-483.75
L,2.373056227547690,0.8096098370253280,3.374328267887200,3.1498034209349500,2.058363260926130,3.5622236696265700,2.248924896983310,41.625,788.9375,-487.625
L,-3.237179462974790,-3.128935078736750,-3.6645808592370100,-5.039123105125840,-2.321706885181140,-4.517583991711970,-6.287250315430900,55.125,780.6875,-493.6875
L,0.947126944785085,0.5330677642811430,1.792103308563250,3.147618584145170,1.1566023584354100,2.180606138160590,2.482934497627970,52.375,785.5,-489.25
L,4.147108497854360,5.568762541545480,2.2505335769686700,2.702421111199500,2.897604516878190,1.982666122638010,1.5359650636578900,64.75,795.875,-474.625
L,-4.1044325744243700,-4.965729041185380,-4.205950790656290,-3.877006394384300,-3.370814480494060,-3.9006278208744700,-4.050585670780440,35.0625,791.1875,-483.125
L,1.6670176554098800,1.7546654096174600,2.8535435852581200,1.7449838791490700,1.4125045229098000,3.310587029066430,0.9824988321412150,32.4375,785.8125,-491.4375
L,0.2067548578845280,-0.5737954467544480,-0.7983864218728590,-0.5269716254829230,-0.028085759814620900,-1.9956039651145000,-0.0752484890241517,36.0625,787.875,-488.9375
L,-1.5287220980184200,-0.06866535844569220,-0.759603751046357,-0.5926936255107190,-1.2753650238496100,-0.31955760645155400,8.069011906630490,50.6875,791.6875,-482.625
L,-0.44888867736893000,-1.638311216630620,-0.5184340930470040,-0.4074249723591390,-0.1486003309747870,0.9900661359949850,-10.763565564938800,19.875,792.9375,-479.25
L,0.19234666907986500,0.5213870243227340,1.7197973033068800,-0.2023182796962140,1.240867139234050,0.21100257081175300,5.239840622316010,15.5625,790.4375,-486.8125
L,0.9205874627830120,1.0217998876197600,-1.7771160191694600,-0.21833255780220900,-1.3666634256592500,-1.8323647500887100,-7.917288696190370,31.3125,779.875,-497.625
L,0.6446059402473590,1.0361167341598300,0.7156989776408630,1.5813714947111200,0.969819987283033,1.483890623014390,23.775222176958600,61.75,789.9375,-480.125
L,-0.12888920880087400,-1.0283726891129400,1.5929932756930400,-0.25592725371810200,0.036923350544327100,-1.393118663942780,-26.246904856300200,44.75,783.8125,-491.1875
L,0.5165089994787170,0.807618446004331,-0.6008012714448970,0.8890691455577860,0.9194033139965660,2.0432404388652900,10.37588940685900,24.8125,790.0625,-486.875
L,-1.824661986682300,-1.4015523875363100,-0.8422632459439930,-1.6141612189082600,-1.067385322464960,-0.6179796229166710,-0.6211689641128110,7.5,780.1875,-498.5625
N,4.044434259556740,2.693872307954470,2.9637578930855100,2.7382997241298800,1.7733675276099000,2.0780038306275300,5.94044720640511,20.4375,793.625,-481.875
N,-2.2422450722158800,-1.2252200860325900,-2.4593101951390000,-2.2811609286225100,-2.0966052739348800,-3.1736400228427900,-8.971631884713370,7.5625,794.8125,-480.625
N,-1.1055465213850000,-0.8699982456466540,-0.5176547919625370,0.14949391486348800,0.678572071044805,1.2628140318541400,2.350854492974040,1.5625,789.8125,-487.5
N,-1.0080689481367300,-0.6441105478391470,-0.11485976608232800,-1.3708130399467500,-1.807453400574740,-0.8301125931225210,-1.1590736028285000,0.8125,788.6875,-489.5
N,0.8336198939730430,-0.6120674198082050,1.2918459991880600,2.4258161533011300,2.2831212417256700,2.3167796874086700,2.8431654390150700,8.75,786.75,-493.375
N,-0.32099327750150900,0.9653374509335030,-2.9402784454934600,-3.0723085072051300,-2.1778191317703800,-4.469557367960010,-3.5231441823646400,8.875,789.5,-490.0
N,1.7531582630646100,2.043039550459070,3.581560369780880,3.6778205529213100,2.0068535214786700,5.230003082431720,1.7547157129414800,12.25,782.3125,-497.25
N,0.8327402560674830,-0.21564508853388100,-1.0621118167683300,-1.1196338462066600,0.3102671817364660,-2.6255070386598100,-0.24457145440758200,6.0625,782.375,-497.9375
N,-3.659540405961300,-2.969626260500390,-2.1535359893725500,-1.8483931977377800,-2.472255701931950,-0.007322905742990660,-1.5475591028175500,11.0,778.5625,-499.0
N,0.058513831047056600,-0.36267090487020800,1.3504504788884500,0.20574989448531500,0.529207793216341,-0.9456187125212190,0.8616773275016570,14.3125,779.1875,-500.1875
N,1.5584106521463100,1.1229533706976800,0.180283074770364,0.9492505676590700,0.7142351297254530,1.522928576776750,1.21624359079774,12.0,774.4375,-502.875
N,1.5652832233546200,1.5284969109569500,1.322837608975540,1.3717456019694800,1.5985422436033100,0.69552877702611,-0.6741589092264020,8.5625,774.375,-504.3125
N,-2.0030684280408500,-0.8755423463772490,-1.8084701278476400,-1.3230174759086200,-1.4385909649459100,-0.931435326162346,2.2430919615384100,8.1875,773.125,-504.6875
N,0.9829373145340630,-1.4469784202681900,0.22252202960335700,0.33377423664740600,0.34615019514638200,-0.012243546744773700,-0.7121696059134510,13.625,772.4375,-504.625
N,-0.7582901222873820,2.146912960043240,0.37113157139119400,-0.5752572464705410,0.16182997530561500,-0.6902752763723090,0.8711456042539530,13.5,760.9375,-520.625
N,0.7866234013399900,-0.9573533015281190,-0.2811757755211160,0.2460168049416850,-0.10769894671788700,0.7539410830914860,-3.2559401830139300,12.6875,762.9375,-519.875
N,-0.999493264587239,0.07074206914265050,-0.39331133152619400,0.2406310483379190,-1.249676713618520,0.5267087410755710,1.8316702846788000,14.875,765.3125,-515.5
N,-0.7185890591302490,-1.5529342145479400,-1.0501409144828500,-2.3369357326535900,-0.7549492996512960,-2.312303624565250,-2.561937218139510,13.75,766.625,-513.4375
N,0.5462448289370580,1.687942309948870,1.4515903462253600,1.6679156510931700,1.4470753132920100,1.6452441875017400,4.631716255201640,12.3125,765.6875,-514.25
N,3.57859871201153,2.422117611908390,1.7693260415202900,2.3747597844878900,2.3102249210104000,1.0534690586628400,-2.985323719206390,12.1875,762.3125,-517.5
N,-4.953838054293590,-4.331176148317650,-2.5397074594363500,-3.500228517487190,-2.8071407339664700,-2.229784529942920,1.4011508929774800,5.75,753.0,-533.1875
N,2.6541132424213800,4.501195475865030,2.3377325598177600,2.49883885134188,0.8983614218102060,2.096975452320040,0.03861075421472650,6.9375,753.8125,-532.625
N,0.26272322881588200,-2.6885428432166600,-1.350703681129010,-0.7291178638173450,0.34244548947537000,-0.3308345138375510,0.6537261278747190,4.3125,757.0,-525.5
N,-1.0427103158033500,1.0479769922112300,0.7212778490976620,-0.06881384418266800,-0.3539704976536490,-1.200802186130390,-2.911974977091200,7.0625,757.5625,-526.9375
N,0.38048531986336400,-1.0993913788750500,-1.3138887532792600,0.16800506494649300,0.2899091784461350,0.37415392773985800,3.3913247018123400,11.0,753.0625,-532.8125
N,-0.9973459817753010,-0.24897936356911300,0.6998786052004590,-1.2348333889177900,-1.2742076095676700,-0.4638954430351270,-3.305443566761480,11.0,754.125,-531.375
N,0.9920302823800830,1.0212630513772800,-0.6708372748556340,1.2493977507524500,1.265309114240860,0.8831893162747600,1.9464784853985500,8.8125,759.375,-523.125
N,0.3425328503017310,-1.4707121734994000,1.6933962099802200,0.19092505587964300,-0.1238651733363990,1.2605632140645100,0.5795746551809560,11.8125,760.25,-522.75
N,-0.7359073220753160,1.6180612813836100,-1.3738432717814700,-0.14116155020995600,0.5450172428040280,-1.5544773310223800,-0.34239949349536800,10.75,758.25,-527.1875
R,0.05535536179139870,-1.6435478499515100,-0.2923367349317220,-1.3768907956944900,-1.2544125061080300,0.16863187706112600,-2.8871747373221200,13.5,755.5,-529.3125
R,-1.0046596775794500,0.8540966810517460,0.5745614134122230,0.22179210057664600,0.005067650059562310,-0.12234905532859300,1.034591535398010,8.3125,757.4375,-528.0625
R,2.0228744692664700,0.4813830892909790,0.9365709245189130,2.1272625237828400,1.854497398605910,1.7911048608498000,3.718144973252460,13.375,761.0625,-519.0
R,-0.9923289356844750,-2.2474004084161600,-0.8636238747245880,-1.264593154950750,-1.9621385694937900,-1.1225888340304500,-3.3993704577235700,30.3125,760.0,-520.875
R,2.5019596535744300,3.574826533228050,3.1649893507457900,2.682820044453100,2.9531697560977200,2.378234903795640,1.8136904387165600,32.25,754.75,-530.125
R,-2.415336076175960,-1.5288036759568600,-3.5312088792919300,-2.8406457725984300,-2.4379165034720900,-3.080124547150560,-0.5366327615529470,27.875,764.25,-517.25
R,4.257318142860440,3.882838031205640,2.828866763903510,2.081787532259330,2.4711448660210700,0.6538102906895780,-0.603886957036967,26.8125,764.5,-516.125
R,-3.570455287055300,-3.437432310245950,-1.7733164288685700,-0.6702791953434870,-1.0239108314790300,0.84810752409615,2.270564232891640,7.0625,766.125,-515.0
R,-2.235964791444240,-2.1055489003158800,-2.497493897815770,-3.1703708544191000,-4.29267937251896,-3.12841056108715,-7.424617174900910,12.0,763.875,-517.3125
R,3.4646150917246700,3.69878548375231,4.346269933623470,4.081826583678710,5.564316041049260,3.9394283224810600,8.868761815432990,14.375,762.625,-517.125
R,-1.1528518804200100,-1.6864077726630200,-2.4764256546477700,-2.3402679270176800,-1.9293941956659300,-2.431272540594480,-4.791471682556160,18.5,761.1875,-520.875
R,1.9646108871780600,3.004834888964870,3.782743988885990,3.680692755971300,1.7004250652721700,3.7093177324785300,4.171125111524220,9.5,768.0,-512.375
R,-6.97663657530142,-8.50327832341521,-8.303349141753760,-7.9805247231952700,-6.881475496464310,-7.517019985919250,-6.878204915969830,6.5,769.75,-509.4375
R,5.138539727630340,6.8837993962184900,4.747718945063680,4.735573099139650,4.574731207692360,5.135405698058010,4.466024666725900,30.625,759.75,-523.4375
R,0.13024897251029500,-1.153237544513190,0.9828805368699790,0.5803590575941350,1.0322037878916500,0.2518871577007440,-2.098160579111430,28.4375,746.125,-543.5
R,-2.4310819717609600,-1.479068001054470,-2.0522466833672400,-1.8238606945317300,-2.5214265626396500,-2.970383661459990,4.880463603165280,30.125,744.8125,-545.75
R,1.7535667385316400,0.780670733863034,0.7847769655844050,0.5898987834087590,0.8732795201635310,0.7568941725692140,-7.011515646997060,18.0,744.25,-548.9375
R,2.6795609941568500,2.3281393866059400,1.582089131327350,2.953515579190380,2.9029970592269800,3.41565914507365,10.992178204772200,14.5625,744.75,-546.6875
R,-2.6801433969569100,-0.5816159056950770,-0.9631420023765230,-1.503041234250700,-2.1145092160964400,-2.483751563143940,-8.685975133929780,33.25,744.9375,-543.875
L,-1.3956169375399600,-3.2964042125890200,-1.2097279599151700,-2.66109321340119,-1.0067940034375500,-0.08399391492814760,0.49173413285164400,18.6875,749.1875,-542.0
L,1.8876460197778300,2.4198550210723100,1.4536449565328000,2.203387077241070,1.0621614247506900,-0.2870911643915620,1.2156470441418700,14.1875,743.9375,-547.125
L,-1.1689270173790200,-1.301708965331690,-0.7202131071057510,-0.4705098662364520,-0.40982713168032000,1.7170814175891900,2.6173934558167600,5.9375,756.0625,-530.25
L,-0.6770957347974400,-0.20723470521455900,-0.8778656038538050,-1.0274753666487300,-0.4621513534675620,-0.7742102925967930,-2.47892174707581,14.25,751.125,-537.5625
L,2.3953065709853700,2.6891996698745200,2.2040620254442800,3.185958149310650,2.0726687623574000,0.2289220375975380,2.7634091000498200,19.0,753.0625,-534.75
L,-1.4762533820709800,-3.1845430113029300,-1.6885876717544400,-2.7168322294047800,-2.009506975069700,-0.6374738391078250,-5.109152180621730,17.5625,752.1875,-533.125
L,0.09644600303326890,0.8238549103035290,0.24002541922688800,0.2857797457736620,0.3024372665756850,-0.8718761119400660,4.356909645396470,21.125,751.5,-535.25
